hetnet	feature	nonzero	auroc	auprc	feature_type	permuted
rephetio-v2.0_perm-4	CbGaDlAlD	0.95656	0.54847	0.22804	dwpc	1
rephetio-v2.0_perm-5	CbGaDlAlD	0.95523	0.58245	0.24379	dwpc	1
rephetio-v2.0	CbGaDpCpD	0.2747	0.57319	0.27527	dwpc	0
rephetio-v2.0_perm-1	CbGaDpCpD	0.3351	0.58088	0.27006	dwpc	1
rephetio-v2.0_perm-2	CbGaDpCpD	0.31921	0.57507	0.26296	dwpc	1
rephetio-v2.0_perm-3	CbGaDpCpD	0.30808	0.57852	0.26135	dwpc	1
rephetio-v2.0_perm-4	CbGaDpCpD	0.2906	0.57923	0.26021	dwpc	1
rephetio-v2.0_perm-5	CbGaDpCpD	0.31762	0.59319	0.29234	dwpc	1
rephetio-v2.0	CbGaDpCtD	0.35947	0.62076	0.28532	dwpc	0
rephetio-v2.0_perm-1	CbGaDpCtD	0.46596	0.58913	0.26526	dwpc	1
rephetio-v2.0_perm-2	CbGaDpCtD	0.45192	0.65013	0.30962	dwpc	1
rephetio-v2.0_perm-3	CbGaDpCtD	0.47894	0.60128	0.26326	dwpc	1
rephetio-v2.0_perm-4	CbGaDpCtD	0.47152	0.59952	0.25779	dwpc	1
rephetio-v2.0_perm-5	CbGaDpCtD	0.46199	0.64161	0.30168	dwpc	1
rephetio-v2.0	CbGaDpSpD	0.96397	0.63289	0.30014	dwpc	0
rephetio-v2.0_perm-1	CbGaDpSpD	0.94675	0.55089	0.22042	dwpc	1
rephetio-v2.0_perm-2	CbGaDpSpD	0.95073	0.56063	0.23341	dwpc	1
rephetio-v2.0_perm-3	CbGaDpSpD	0.95709	0.54861	0.22553	dwpc	1
rephetio-v2.0_perm-4	CbGaDpSpD	0.95073	0.54201	0.21914	dwpc	1
rephetio-v2.0_perm-5	CbGaDpSpD	0.95417	0.57734	0.24008	dwpc	1
rephetio-v2.0	CbGaDrD	0.57669	0.63767	0.30605	dwpc	0
rephetio-v2.0_perm-1	CbGaDrD	0.54119	0.48697	0.19225	dwpc	1
rephetio-v2.0_perm-2	CbGaDrD	0.58702	0.52079	0.21598	dwpc	1
rephetio-v2.0_perm-3	CbGaDrD	0.59338	0.54603	0.23053	dwpc	1
rephetio-v2.0_perm-4	CbGaDrD	0.58702	0.49013	0.19846	dwpc	1
rephetio-v2.0_perm-5	CbGaDrD	0.55947	0.5408	0.2231	dwpc	1
rephetio-v2.0	CbGaDrDrD	0.80424	0.60182	0.27724	dwpc	0
rephetio-v2.0_perm-1	CbGaDrDrD	0.8906	0.51918	0.20199	dwpc	1
rephetio-v2.0_perm-2	CbGaDrDrD	0.89033	0.52273	0.21342	dwpc	1
rephetio-v2.0_perm-3	CbGaDrDrD	0.86305	0.48566	0.19906	dwpc	1
rephetio-v2.0_perm-4	CbGaDrDrD	0.89854	0.52998	0.21563	dwpc	1
rephetio-v2.0_perm-5	CbGaDrDrD	0.89748	0.51351	0.20158	dwpc	1
rephetio-v2.0	CbGaDtCpD	0.19603	0.55798	0.27157	dwpc	0
rephetio-v2.0_perm-1	CbGaDtCpD	0.21775	0.56018	0.25203	dwpc	1
rephetio-v2.0_perm-2	CbGaDtCpD	0.23735	0.54305	0.23915	dwpc	1
rephetio-v2.0_perm-3	CbGaDtCpD	0.19391	0.56202	0.26735	dwpc	1
rephetio-v2.0_perm-4	CbGaDtCpD	0.20874	0.55237	0.25287	dwpc	1
rephetio-v2.0_perm-5	CbGaDtCpD	0.23841	0.54187	0.24	dwpc	1
rephetio-v2.0	CbGaDtCtD	0.71921	0.7099	0.39127	dwpc	0
rephetio-v2.0_perm-1	CbGaDtCtD	0.82517	0.64757	0.30623	dwpc	1
rephetio-v2.0_perm-2	CbGaDtCtD	0.86331	0.65342	0.32434	dwpc	1
rephetio-v2.0_perm-3	CbGaDtCtD	0.85113	0.6353	0.30099	dwpc	1
rephetio-v2.0_perm-4	CbGaDtCtD	0.86596	0.63586	0.30274	dwpc	1
rephetio-v2.0_perm-5	CbGaDtCtD	0.84477	0.66513	0.33063	dwpc	1
rephetio-v2.0	CbGaDuGaD	0.90993	0.65517	0.32253	dwpc	0
rephetio-v2.0_perm-1	CbGaDuGaD	0.91364	0.62875	0.30584	dwpc	1
rephetio-v2.0_perm-2	CbGaDuGaD	0.92795	0.64124	0.32724	dwpc	1
rephetio-v2.0_perm-3	CbGaDuGaD	0.92662	0.62319	0.29637	dwpc	1
rephetio-v2.0_perm-4	CbGaDuGaD	0.91046	0.62274	0.29608	dwpc	1
rephetio-v2.0_perm-5	CbGaDuGaD	0.93987	0.65008	0.33035	dwpc	1
rephetio-v2.0	CbGaDuGdD	0.39682	0.56848	0.24343	dwpc	0
rephetio-v2.0_perm-1	CbGaDuGdD	0.3955	0.56971	0.2358	dwpc	1
rephetio-v2.0_perm-2	CbGaDuGdD	0.41907	0.56235	0.23493	dwpc	1
rephetio-v2.0_perm-3	CbGaDuGdD	0.4143	0.57453	0.24769	dwpc	1
rephetio-v2.0_perm-4	CbGaDuGdD	0.42305	0.56489	0.23958	dwpc	1
rephetio-v2.0_perm-5	CbGaDuGdD	0.41987	0.57343	0.23943	dwpc	1
rephetio-v2.0	CbGaDuGuD	0.41669	0.57955	0.26739	dwpc	0
rephetio-v2.0_perm-1	CbGaDuGuD	0.44212	0.59725	0.24602	dwpc	1
rephetio-v2.0_perm-2	CbGaDuGuD	0.4355	0.57763	0.24551	dwpc	1
rephetio-v2.0_perm-3	CbGaDuGuD	0.42146	0.58195	0.25224	dwpc	1
rephetio-v2.0_perm-4	CbGaDuGuD	0.42358	0.58174	0.24553	dwpc	1
rephetio-v2.0_perm-5	CbGaDuGuD	0.44583	0.58944	0.24504	dwpc	1
rephetio-v2.0	CbGbCbGaD	0.91417	0.68464	0.41805	dwpc	0
rephetio-v2.0_perm-1	CbGbCbGaD	0.97298	0.64874	0.34566	dwpc	1
rephetio-v2.0_perm-2	CbGbCbGaD	0.97748	0.66735	0.34027	dwpc	1
rephetio-v2.0_perm-3	CbGbCbGaD	0.96662	0.66418	0.3337	dwpc	1
rephetio-v2.0_perm-4	CbGbCbGaD	0.97642	0.64976	0.31375	dwpc	1
rephetio-v2.0_perm-5	CbGbCbGaD	0.97801	0.64737	0.32775	dwpc	1
rephetio-v2.0	CbGbCbGdD	0.37298	0.54638	0.23319	dwpc	0
rephetio-v2.0_perm-1	CbGbCbGdD	0.42172	0.57953	0.24513	dwpc	1
rephetio-v2.0_perm-2	CbGbCbGdD	0.42464	0.57577	0.25567	dwpc	1
rephetio-v2.0_perm-3	CbGbCbGdD	0.41881	0.56194	0.23364	dwpc	1
rephetio-v2.0_perm-4	CbGbCbGdD	0.42702	0.56076	0.22733	dwpc	1
rephetio-v2.0_perm-5	CbGbCbGdD	0.43364	0.56792	0.23984	dwpc	1
rephetio-v2.0	CbGbCbGuD	0.39258	0.57693	0.25935	dwpc	0
rephetio-v2.0_perm-1	CbGbCbGuD	0.41219	0.56647	0.2377	dwpc	1
rephetio-v2.0_perm-2	CbGbCbGuD	0.43947	0.57365	0.2459	dwpc	1
rephetio-v2.0_perm-3	CbGbCbGuD	0.42464	0.57481	0.24861	dwpc	1
rephetio-v2.0_perm-4	CbGbCbGuD	0.42861	0.56334	0.23697	dwpc	1
rephetio-v2.0_perm-5	CbGbCbGuD	0.41113	0.56974	0.2453	dwpc	1
rephetio-v2.0	CbGbCdGaD	0.87735	0.66266	0.34357	dwpc	0
rephetio-v2.0_perm-1	CbGbCdGaD	0.95815	0.64497	0.33507	dwpc	1
rephetio-v2.0_perm-2	CbGbCdGaD	0.96742	0.65334	0.32821	dwpc	1
rephetio-v2.0_perm-3	CbGbCdGaD	0.96583	0.63981	0.31113	dwpc	1
rephetio-v2.0_perm-4	CbGbCdGaD	0.97139	0.66077	0.34375	dwpc	1
rephetio-v2.0_perm-5	CbGbCdGaD	0.97033	0.65949	0.34354	dwpc	1
rephetio-v2.0	CbGbCdGdD	0.3796	0.56297	0.24669	dwpc	0
rephetio-v2.0_perm-1	CbGbCdGdD	0.43444	0.5749	0.24962	dwpc	1
rephetio-v2.0_perm-2	CbGbCdGdD	0.46093	0.56537	0.23503	dwpc	1
rephetio-v2.0_perm-3	CbGbCdGdD	0.45298	0.57325	0.23923	dwpc	1
rephetio-v2.0_perm-4	CbGbCdGdD	0.44212	0.55613	0.22333	dwpc	1
rephetio-v2.0_perm-5	CbGbCdGdD	0.43868	0.57256	0.23537	dwpc	1
rephetio-v2.0	CbGbCdGuD	0.43444	0.59786	0.30274	dwpc	0
rephetio-v2.0_perm-1	CbGbCdGuD	0.43364	0.58209	0.25324	dwpc	1
rephetio-v2.0_perm-2	CbGbCdGuD	0.45722	0.5856	0.24523	dwpc	1
rephetio-v2.0_perm-3	CbGbCdGuD	0.45881	0.5827	0.25121	dwpc	1
rephetio-v2.0_perm-4	CbGbCdGuD	0.42914	0.57327	0.25109	dwpc	1
rephetio-v2.0_perm-5	CbGbCdGuD	0.46861	0.59104	0.24669	dwpc	1
rephetio-v2.0	CbGbCpD	0.33245	0.58801	0.2895	dwpc	0
rephetio-v2.0_perm-1	CbGbCpD	0.39391	0.60068	0.27038	dwpc	1
rephetio-v2.0_perm-2	CbGbCpD	0.3751	0.58682	0.25474	dwpc	1
rephetio-v2.0_perm-3	CbGbCpD	0.38464	0.59754	0.27359	dwpc	1
rephetio-v2.0_perm-4	CbGbCpD	0.37589	0.58109	0.25323	dwpc	1
rephetio-v2.0_perm-5	CbGbCpD	0.36424	0.59993	0.27369	dwpc	1
rephetio-v2.0	CbGbCpDrD	0.6204	0.53955	0.24063	dwpc	0
rephetio-v2.0_perm-1	CbGbCpDrD	0.64238	0.49134	0.19837	dwpc	1
rephetio-v2.0_perm-2	CbGbCpDrD	0.68185	0.53358	0.21909	dwpc	1
rephetio-v2.0_perm-3	CbGbCpDrD	0.72583	0.59293	0.26872	dwpc	1
rephetio-v2.0_perm-4	CbGbCpDrD	0.63762	0.49469	0.20507	dwpc	1
rephetio-v2.0_perm-5	CbGbCpDrD	0.65748	0.51547	0.21122	dwpc	1
rephetio-v2.0	CbGbCrCpD	0.36821	0.59561	0.27866	dwpc	0
rephetio-v2.0_perm-1	CbGbCrCpD	0.45377	0.60402	0.2734	dwpc	1
rephetio-v2.0_perm-2	CbGbCrCpD	0.45828	0.59192	0.25695	dwpc	1
rephetio-v2.0_perm-3	CbGbCrCpD	0.44397	0.60508	0.27409	dwpc	1
rephetio-v2.0_perm-4	CbGbCrCpD	0.42252	0.56381	0.23763	dwpc	1
rephetio-v2.0_perm-5	CbGbCrCpD	0.42887	0.58678	0.25421	dwpc	1
rephetio-v2.0	CbGbCrCtD	0.7494	0.83199	0.68107	dwpc	0
rephetio-v2.0_perm-1	CbGbCrCtD	0.86172	0.67574	0.36018	dwpc	1
rephetio-v2.0_perm-2	CbGbCrCtD	0.8755	0.6818	0.35981	dwpc	1
rephetio-v2.0_perm-3	CbGbCrCtD	0.94119	0.66734	0.35251	dwpc	1
rephetio-v2.0_perm-4	CbGbCrCtD	0.89192	0.69222	0.3599	dwpc	1
rephetio-v2.0_perm-5	CbGbCrCtD	0.87099	0.68405	0.37192	dwpc	1
rephetio-v2.0	CbGbCtD	0.7298	0.86666	0.73199	dwpc	0
rephetio-v2.0_perm-1	CbGbCtD	0.81325	0.66533	0.3471	dwpc	1
rephetio-v2.0_perm-2	CbGbCtD	0.82623	0.66213	0.33218	dwpc	1
rephetio-v2.0_perm-3	CbGbCtD	0.84662	0.6742	0.33996	dwpc	1
rephetio-v2.0_perm-4	CbGbCtD	0.83338	0.66014	0.31632	dwpc	1
rephetio-v2.0_perm-5	CbGbCtD	0.81325	0.67427	0.36493	dwpc	1
rephetio-v2.0	CbGbCtDrD	0.79232	0.69757	0.40961	dwpc	0
rephetio-v2.0_perm-1	CbGbCtDrD	0.81934	0.4717	0.19043	dwpc	1
rephetio-v2.0_perm-2	CbGbCtDrD	0.84742	0.51539	0.21163	dwpc	1
rephetio-v2.0_perm-3	CbGbCtDrD	0.84503	0.53314	0.23083	dwpc	1
rephetio-v2.0_perm-4	CbGbCtDrD	0.83788	0.50909	0.21983	dwpc	1
rephetio-v2.0_perm-5	CbGbCtDrD	0.8045	0.51748	0.20667	dwpc	1
rephetio-v2.0	CbGbCuGaD	0.92	0.66633	0.34289	dwpc	0
rephetio-v2.0_perm-1	CbGbCuGaD	0.96	0.64339	0.33155	dwpc	1
rephetio-v2.0_perm-2	CbGbCuGaD	0.97616	0.65246	0.33273	dwpc	1
rephetio-v2.0_perm-3	CbGbCuGaD	0.97775	0.65256	0.32753	dwpc	1
rephetio-v2.0_perm-4	CbGbCuGaD	0.97563	0.66509	0.34085	dwpc	1
rephetio-v2.0_perm-5	CbGbCuGaD	0.97139	0.6672	0.34162	dwpc	1
rephetio-v2.0	CbGbCuGdD	0.41589	0.57565	0.27382	dwpc	0
rephetio-v2.0_perm-1	CbGbCuGdD	0.41775	0.56953	0.2418	dwpc	1
rephetio-v2.0_perm-2	CbGbCuGdD	0.44344	0.56254	0.23267	dwpc	1
rephetio-v2.0_perm-3	CbGbCuGdD	0.44609	0.57049	0.24055	dwpc	1
rephetio-v2.0_perm-4	CbGbCuGdD	0.4355	0.56829	0.2366	dwpc	1
rephetio-v2.0_perm-5	CbGbCuGdD	0.44371	0.57804	0.24116	dwpc	1
rephetio-v2.0	CbGbCuGuD	0.40821	0.58707	0.29557	dwpc	0
rephetio-v2.0_perm-1	CbGbCuGuD	0.4445	0.58499	0.25209	dwpc	1
rephetio-v2.0_perm-2	CbGbCuGuD	0.46411	0.58767	0.24881	dwpc	1
rephetio-v2.0_perm-3	CbGbCuGuD	0.45934	0.57697	0.2405	dwpc	1
rephetio-v2.0_perm-4	CbGbCuGuD	0.45934	0.57546	0.24226	dwpc	1
rephetio-v2.0_perm-5	CbGbCuGuD	0.45351	0.58517	0.24647	dwpc	1
rephetio-v2.0	CbGcG<rGaD	0.72768	0.5933	0.27702	dwpc	0
rephetio-v2.0_perm-1	CbGcG<rGaD	0.70649	0.6055	0.28214	dwpc	1
rephetio-v2.0_perm-2	CbGcG<rGaD	0.7457	0.59987	0.28161	dwpc	1
rephetio-v2.0_perm-3	CbGcG<rGaD	0.75497	0.60882	0.27967	dwpc	1
rephetio-v2.0_perm-4	CbGcG<rGaD	0.76503	0.60494	0.28962	dwpc	1
rephetio-v2.0_perm-5	CbGcG<rGaD	0.70728	0.60882	0.29284	dwpc	1
rephetio-v2.0	CbGcG<rGdD	0.32	0.53659	0.22496	dwpc	0
rephetio-v2.0_perm-1	CbGcG<rGdD	0.30199	0.55818	0.24295	dwpc	1
rephetio-v2.0_perm-2	CbGcG<rGdD	0.3298	0.55197	0.2361	dwpc	1
rephetio-v2.0_perm-3	CbGcG<rGdD	0.33934	0.5496	0.22874	dwpc	1
rephetio-v2.0_perm-4	CbGcG<rGdD	0.32424	0.54947	0.23377	dwpc	1
rephetio-v2.0_perm-5	CbGcG<rGdD	0.29828	0.53828	0.22787	dwpc	1
rephetio-v2.0	CbGcG<rGuD	0.32185	0.54644	0.23605	dwpc	0
rephetio-v2.0_perm-1	CbGcG<rGuD	0.32477	0.55825	0.24415	dwpc	1
rephetio-v2.0_perm-2	CbGcG<rGuD	0.34781	0.56687	0.24568	dwpc	1
rephetio-v2.0_perm-3	CbGcG<rGuD	0.35099	0.57214	0.24411	dwpc	1
rephetio-v2.0_perm-4	CbGcG<rGuD	0.33245	0.56281	0.24285	dwpc	1
rephetio-v2.0_perm-5	CbGcG<rGuD	0.30384	0.54851	0.2378	dwpc	1
rephetio-v2.0	CbGcGaD	0.24	0.55463	0.25498	dwpc	0
rephetio-v2.0_perm-1	CbGcGaD	0.23629	0.57057	0.2627	dwpc	1
rephetio-v2.0_perm-2	CbGcGaD	0.21934	0.55015	0.2483	dwpc	1
rephetio-v2.0_perm-3	CbGcGaD	0.17801	0.56388	0.27084	dwpc	1
rephetio-v2.0_perm-4	CbGcGaD	0.17695	0.55509	0.25913	dwpc	1
rephetio-v2.0_perm-5	CbGcGaD	0.20265	0.56098	0.25337	dwpc	1
rephetio-v2.0	CbGcGaDrD	0.49589	0.49591	0.2029	dwpc	0
rephetio-v2.0_perm-1	CbGcGaDrD	0.50172	0.50048	0.19882	dwpc	1
rephetio-v2.0_perm-2	CbGcGaDrD	0.46596	0.50667	0.21003	dwpc	1
rephetio-v2.0_perm-3	CbGcGaDrD	0.39603	0.52828	0.22054	dwpc	1
rephetio-v2.0_perm-4	CbGcGaDrD	0.41404	0.50984	0.2065	dwpc	1
rephetio-v2.0_perm-5	CbGcGaDrD	0.42172	0.50993	0.20396	dwpc	1
rephetio-v2.0	CbGcGbCpD	0.02649	0.50753	0.24781	dwpc	0
rephetio-v2.0_perm-1	CbGcGbCpD	0.03894	0.51836	0.27639	dwpc	1
rephetio-v2.0_perm-2	CbGcGbCpD	0.02596	0.51177	0.27412	dwpc	1
rephetio-v2.0_perm-3	CbGcGbCpD	0.034172	0.50343	0.21576	dwpc	1
rephetio-v2.0_perm-4	CbGcGbCpD	0.020397	0.50298	0.22598	dwpc	1
rephetio-v2.0_perm-5	CbGcGbCpD	0.071788	0.53066	0.27892	dwpc	1
rephetio-v2.0	CbGcGbCtD	0.15656	0.54754	0.27247	dwpc	0
rephetio-v2.0_perm-1	CbGcGbCtD	0.13616	0.57478	0.31357	dwpc	1
rephetio-v2.0_perm-2	CbGcGbCtD	0.10146	0.5338	0.25668	dwpc	1
rephetio-v2.0_perm-3	CbGcGbCtD	0.14781	0.55604	0.27007	dwpc	1
rephetio-v2.0_perm-4	CbGcGbCtD	0.13377	0.56418	0.29167	dwpc	1
rephetio-v2.0_perm-5	CbGcGbCtD	0.20583	0.56373	0.27392	dwpc	1
rephetio-v2.0	CbGcGcGaD	0.67576	0.58265	0.26643	dwpc	0
rephetio-v2.0_perm-1	CbGcGcGaD	0.84291	0.62148	0.29713	dwpc	1
rephetio-v2.0_perm-2	CbGcGcGaD	0.84	0.61655	0.28528	dwpc	1
rephetio-v2.0_perm-3	CbGcGcGaD	0.86066	0.6148	0.2908	dwpc	1
rephetio-v2.0_perm-4	CbGcGcGaD	0.85748	0.6156	0.28191	dwpc	1
rephetio-v2.0_perm-5	CbGcGcGaD	0.84238	0.62081	0.28158	dwpc	1
rephetio-v2.0	CbGcGcGdD	0.33563	0.55115	0.23463	dwpc	0
rephetio-v2.0_perm-1	CbGcGcGdD	0.39444	0.56949	0.23478	dwpc	1
rephetio-v2.0_perm-2	CbGcGcGdD	0.3947	0.56376	0.23732	dwpc	1
rephetio-v2.0_perm-3	CbGcGcGdD	0.40159	0.56239	0.24087	dwpc	1
rephetio-v2.0_perm-4	CbGcGcGdD	0.40927	0.56904	0.241	dwpc	1
rephetio-v2.0_perm-5	CbGcGcGdD	0.39841	0.56288	0.23656	dwpc	1
rephetio-v2.0	CbGcGcGuD	0.33298	0.54103	0.23689	dwpc	0
rephetio-v2.0_perm-1	CbGcGcGuD	0.39868	0.58518	0.24671	dwpc	1
rephetio-v2.0_perm-2	CbGcGcGuD	0.39285	0.55986	0.23394	dwpc	1
rephetio-v2.0_perm-3	CbGcGcGuD	0.40609	0.58058	0.2517	dwpc	1
rephetio-v2.0_perm-4	CbGcGcGuD	0.4045	0.58023	0.25212	dwpc	1
rephetio-v2.0_perm-5	CbGcGcGuD	0.39921	0.57176	0.24103	dwpc	1
rephetio-v2.0	CbGcGdAlD	0.76768	0.56109	0.24096	dwpc	0
rephetio-v2.0_perm-1	CbGcGdAlD	0.85536	0.56276	0.22465	dwpc	1
rephetio-v2.0_perm-2	CbGcGdAlD	0.81563	0.56911	0.24366	dwpc	1
rephetio-v2.0_perm-3	CbGcGdAlD	0.84689	0.53744	0.22699	dwpc	1
rephetio-v2.0_perm-4	CbGcGdAlD	0.84265	0.52545	0.21621	dwpc	1
rephetio-v2.0_perm-5	CbGcGdAlD	0.85192	0.54457	0.2256	dwpc	1
rephetio-v2.0	CbGcGdCpD	0.05404	0.51252	0.23858	dwpc	0
rephetio-v2.0_perm-1	CbGcGdCpD	0.05404	0.51336	0.24335	dwpc	1
rephetio-v2.0_perm-2	CbGcGdCpD	0.034437	0.50998	0.24836	dwpc	1
rephetio-v2.0_perm-3	CbGcGdCpD	0.044768	0.51001	0.23684	dwpc	1
rephetio-v2.0_perm-4	CbGcGdCpD	0.061457	0.51026	0.22873	dwpc	1
rephetio-v2.0_perm-5	CbGcGdCpD	0.045033	0.52085	0.28146	dwpc	1
rephetio-v2.0	CbGcGdCtD	0.27232	0.54747	0.24986	dwpc	0
rephetio-v2.0_perm-1	CbGcGdCtD	0.39232	0.62701	0.29767	dwpc	1
rephetio-v2.0_perm-2	CbGcGdCtD	0.39364	0.59638	0.27239	dwpc	1
rephetio-v2.0_perm-3	CbGcGdCtD	0.44583	0.59857	0.25916	dwpc	1
rephetio-v2.0_perm-4	CbGcGdCtD	0.4604	0.6061	0.2855	dwpc	1
rephetio-v2.0_perm-5	CbGcGdCtD	0.33589	0.59841	0.28748	dwpc	1
rephetio-v2.0	CbGcGdD	0.10781	0.50345	0.20786	dwpc	0
rephetio-v2.0_perm-1	CbGcGdD	0.13139	0.51783	0.22363	dwpc	1
rephetio-v2.0_perm-2	CbGcGdD	0.13563	0.51216	0.22051	dwpc	1
rephetio-v2.0_perm-3	CbGcGdD	0.14225	0.51969	0.23103	dwpc	1
rephetio-v2.0_perm-4	CbGcGdD	0.13245	0.53154	0.2527	dwpc	1
rephetio-v2.0_perm-5	CbGcGdD	0.13192	0.51679	0.2242	dwpc	1
rephetio-v2.0	CbGcGdDrD	0.34252	0.48151	0.19567	dwpc	0
rephetio-v2.0_perm-1	CbGcGdDrD	0.36742	0.5061	0.2062	dwpc	1
rephetio-v2.0_perm-2	CbGcGdDrD	0.33298	0.50028	0.20253	dwpc	1
rephetio-v2.0_perm-3	CbGcGdDrD	0.42305	0.52965	0.22888	dwpc	1
rephetio-v2.0_perm-4	CbGcGdDrD	0.3743	0.50018	0.20381	dwpc	1
rephetio-v2.0_perm-5	CbGcGdDrD	0.37272	0.48846	0.19576	dwpc	1
rephetio-v2.0	CbGcGeAlD	0.93325	0.5644	0.23705	dwpc	0
rephetio-v2.0_perm-1	CbGcGeAlD	0.92848	0.56684	0.22973	dwpc	1
rephetio-v2.0_perm-2	CbGcGeAlD	0.92715	0.57055	0.24432	dwpc	1
rephetio-v2.0_perm-3	CbGcGeAlD	0.93192	0.55855	0.2315	dwpc	1
rephetio-v2.0_perm-4	CbGcGeAlD	0.93272	0.55564	0.2284	dwpc	1
rephetio-v2.0_perm-5	CbGcGeAlD	0.94755	0.54052	0.2217	dwpc	1
rephetio-v2.0	CbGcGiGaD	0.78066	0.61851	0.29855	dwpc	0
rephetio-v2.0_perm-1	CbGcGiGaD	0.80901	0.60244	0.28476	dwpc	1
rephetio-v2.0_perm-2	CbGcGiGaD	0.79391	0.59772	0.27383	dwpc	1
rephetio-v2.0_perm-3	CbGcGiGaD	0.80053	0.59306	0.27339	dwpc	1
rephetio-v2.0_perm-4	CbGcGiGaD	0.8045	0.60854	0.28448	dwpc	1
rephetio-v2.0_perm-5	CbGcGiGaD	0.79603	0.60794	0.27873	dwpc	1
rephetio-v2.0	CbGcGiGdD	0.32609	0.54295	0.2332	dwpc	0
rephetio-v2.0_perm-1	CbGcGiGdD	0.35099	0.56634	0.24211	dwpc	1
rephetio-v2.0_perm-2	CbGcGiGdD	0.35311	0.5509	0.23152	dwpc	1
rephetio-v2.0_perm-3	CbGcGiGdD	0.3494	0.56365	0.2447	dwpc	1
rephetio-v2.0_perm-4	CbGcGiGdD	0.34066	0.54565	0.22924	dwpc	1
rephetio-v2.0_perm-5	CbGcGiGdD	0.33298	0.54991	0.22937	dwpc	1
rephetio-v2.0	CbGcGiGuD	0.32424	0.53128	0.23827	dwpc	0
rephetio-v2.0_perm-1	CbGcGiGuD	0.35894	0.57212	0.24559	dwpc	1
rephetio-v2.0_perm-2	CbGcGiGuD	0.35152	0.55574	0.24002	dwpc	1
rephetio-v2.0_perm-3	CbGcGiGuD	0.34199	0.55592	0.23425	dwpc	1
rephetio-v2.0_perm-4	CbGcGiGuD	0.34808	0.56401	0.24169	dwpc	1
rephetio-v2.0_perm-5	CbGcGiGuD	0.33457	0.55202	0.23295	dwpc	1
rephetio-v2.0	CbGcGr>GaD	0.70914	0.60027	0.27897	dwpc	0
rephetio-v2.0_perm-1	CbGcGr>GaD	0.73775	0.61545	0.28869	dwpc	1
rephetio-v2.0_perm-2	CbGcGr>GaD	0.74093	0.60844	0.27651	dwpc	1
rephetio-v2.0_perm-3	CbGcGr>GaD	0.75603	0.58562	0.264	dwpc	1
rephetio-v2.0_perm-4	CbGcGr>GaD	0.78675	0.60484	0.28004	dwpc	1
rephetio-v2.0_perm-5	CbGcGr>GaD	0.76185	0.59948	0.27418	dwpc	1
rephetio-v2.0	CbGcGr>GdD	0.33404	0.54105	0.233	dwpc	0
rephetio-v2.0_perm-1	CbGcGr>GdD	0.33669	0.56662	0.24664	dwpc	1
rephetio-v2.0_perm-2	CbGcGr>GdD	0.35868	0.54887	0.23286	dwpc	1
rephetio-v2.0_perm-3	CbGcGr>GdD	0.33272	0.55702	0.23641	dwpc	1
rephetio-v2.0_perm-4	CbGcGr>GdD	0.35656	0.55974	0.24292	dwpc	1
rephetio-v2.0_perm-5	CbGcGr>GdD	0.34252	0.54974	0.22755	dwpc	1
rephetio-v2.0	CbGcGr>GuD	0.33351	0.54302	0.23945	dwpc	0
rephetio-v2.0_perm-1	CbGcGr>GuD	0.35444	0.57431	0.24684	dwpc	1
rephetio-v2.0_perm-2	CbGcGr>GuD	0.36159	0.56854	0.24402	dwpc	1
rephetio-v2.0_perm-3	CbGcGr>GuD	0.34146	0.55267	0.23703	dwpc	1
rephetio-v2.0_perm-4	CbGcGr>GuD	0.35523	0.56731	0.24839	dwpc	1
rephetio-v2.0_perm-5	CbGcGr>GuD	0.35497	0.54697	0.2301	dwpc	1
rephetio-v2.0	CbGcGuAlD	0.7751	0.56061	0.24084	dwpc	0
rephetio-v2.0_perm-1	CbGcGuAlD	0.85854	0.56303	0.22411	dwpc	1
rephetio-v2.0_perm-2	CbGcGuAlD	0.80291	0.57724	0.2477	dwpc	1
rephetio-v2.0_perm-3	CbGcGuAlD	0.85033	0.53318	0.2272	dwpc	1
rephetio-v2.0_perm-4	CbGcGuAlD	0.84583	0.52223	0.21704	dwpc	1
rephetio-v2.0_perm-5	CbGcGuAlD	0.84901	0.54788	0.2248	dwpc	1
rephetio-v2.0	CbGcGuCpD	0.072318	0.51552	0.23832	dwpc	0
rephetio-v2.0_perm-1	CbGcGuCpD	0.049801	0.52011	0.26757	dwpc	1
rephetio-v2.0_perm-2	CbGcGuCpD	0.042384	0.50891	0.23381	dwpc	1
rephetio-v2.0_perm-3	CbGcGuCpD	0.052715	0.51436	0.24873	dwpc	1
rephetio-v2.0_perm-4	CbGcGuCpD	0.048742	0.50531	0.21909	dwpc	1
rephetio-v2.0_perm-5	CbGcGuCpD	0.057483	0.51234	0.23894	dwpc	1
rephetio-v2.0	CbGcGuCtD	0.40371	0.57643	0.26827	dwpc	0
rephetio-v2.0_perm-1	CbGcGuCtD	0.32662	0.60815	0.29029	dwpc	1
rephetio-v2.0_perm-2	CbGcGuCtD	0.40159	0.59995	0.27204	dwpc	1
rephetio-v2.0_perm-3	CbGcGuCtD	0.44954	0.60636	0.27166	dwpc	1
rephetio-v2.0_perm-4	CbGcGuCtD	0.38278	0.61169	0.28815	dwpc	1
rephetio-v2.0_perm-5	CbGcGuCtD	0.34728	0.62802	0.30633	dwpc	1
rephetio-v2.0	CbGcGuD	0.1343	0.51132	0.22238	dwpc	0
