hetnet	feature	nonzero	auroc	auprc	feature_type	permuted
rephetio-v2.0_perm-5	CrC	0.81517	0.51179	0.13269	degree	1
rephetio-v2.0	CtD	1	0.70807	0.46704	degree	0
rephetio-v2.0_perm-1	CtD	1	0.69377	0.27577	degree	1
rephetio-v2.0_perm-2	CtD	1	0.69198	0.27503	degree	1
rephetio-v2.0_perm-3	CtD	1	0.6931	0.27357	degree	1
rephetio-v2.0_perm-4	CtD	1	0.69081	0.26651	degree	1
rephetio-v2.0_perm-5	CtD	1	0.69278	0.27113	degree	1
rephetio-v2.0	CuG	0.66517	0.59443	0.30398	degree	0
rephetio-v2.0_perm-1	CuG	0.66196	0.58744	0.19039	degree	1
rephetio-v2.0_perm-2	CuG	0.66276	0.58777	0.19019	degree	1
rephetio-v2.0_perm-3	CuG	0.66108	0.58725	0.18923	degree	1
rephetio-v2.0_perm-4	CuG	0.66581	0.58563	0.18938	degree	1
rephetio-v2.0_perm-5	CuG	0.66671	0.58411	0.18861	degree	1
rephetio-v2.0	DaG	1	0.67242	0.37509	degree	0
rephetio-v2.0_perm-1	DaG	1	0.65885	0.22501	degree	1
rephetio-v2.0_perm-2	DaG	1	0.65718	0.22102	degree	1
rephetio-v2.0_perm-3	DaG	1	0.65715	0.22424	degree	1
rephetio-v2.0_perm-4	DaG	1	0.65995	0.22371	degree	1
rephetio-v2.0_perm-5	DaG	1	0.66006	0.22623	degree	1
rephetio-v2.0	DdG	0.48397	0.56	0.34326	degree	0
rephetio-v2.0_perm-1	DdG	0.4778	0.55971	0.25648	degree	1
rephetio-v2.0_perm-2	DdG	0.47973	0.55585	0.25519	degree	1
rephetio-v2.0_perm-3	DdG	0.48218	0.55651	0.2549	degree	1
rephetio-v2.0_perm-4	DdG	0.478	0.55674	0.25518	degree	1
rephetio-v2.0_perm-5	DdG	0.47875	0.55649	0.25527	degree	1
rephetio-v2.0	DlA	0.98649	0.56178	0.22775	degree	0
rephetio-v2.0_perm-1	DlA	0.98658	0.5539	0.12497	degree	1
rephetio-v2.0_perm-2	DlA	0.98858	0.55796	0.12616	degree	1
rephetio-v2.0_perm-3	DlA	0.98807	0.55485	0.12461	degree	1
rephetio-v2.0_perm-4	DlA	0.98619	0.55863	0.12601	degree	1
rephetio-v2.0_perm-5	DlA	0.98702	0.56227	0.12745	degree	1
rephetio-v2.0	DpC	0.50146	0.59864	0.25389	degree	0
rephetio-v2.0_perm-1	DpC	0.49493	0.59333	0.14163	degree	1
rephetio-v2.0_perm-2	DpC	0.50128	0.58885	0.13899	degree	1
rephetio-v2.0_perm-3	DpC	0.49865	0.58927	0.13832	degree	1
rephetio-v2.0_perm-4	DpC	0.49267	0.59346	0.14024	degree	1
rephetio-v2.0_perm-5	DpC	0.49715	0.59019	0.13904	degree	1
rephetio-v2.0	DpS	0.98649	0.54371	0.21135	degree	0
rephetio-v2.0_perm-1	DpS	0.98658	0.54443	0.11799	degree	1
rephetio-v2.0_perm-2	DpS	0.98858	0.54129	0.11704	degree	1
rephetio-v2.0_perm-3	DpS	0.98807	0.54056	0.11604	degree	1
rephetio-v2.0_perm-4	DpS	0.98619	0.54341	0.11737	degree	1
rephetio-v2.0_perm-5	DpS	0.98702	0.54439	0.1185	degree	1
rephetio-v2.0	DrD	0.96424	0.46842	0.18769	degree	0
rephetio-v2.0_perm-1	DrD	0.96246	0.46699	0.10253	degree	1
rephetio-v2.0_perm-2	DrD	0.96488	0.47248	0.10417	degree	1
rephetio-v2.0_perm-3	DrD	0.96379	0.47308	0.10408	degree	1
rephetio-v2.0_perm-4	DrD	0.96383	0.4715	0.10367	degree	1
rephetio-v2.0_perm-5	DrD	0.96563	0.46991	0.10351	degree	1
rephetio-v2.0	DtC	1	0.75764	0.45906	degree	0
rephetio-v2.0_perm-1	DtC	1	0.73656	0.27782	degree	1
rephetio-v2.0_perm-2	DtC	1	0.73651	0.27196	degree	1
rephetio-v2.0_perm-3	DtC	1	0.73758	0.27497	degree	1
rephetio-v2.0_perm-4	DtC	1	0.73615	0.27414	degree	1
rephetio-v2.0_perm-5	DtC	1	0.73781	0.27575	degree	1
rephetio-v2.0	DuG	0.49272	0.57886	0.36178	degree	0
rephetio-v2.0_perm-1	DuG	0.48851	0.57586	0.27327	degree	1
rephetio-v2.0_perm-2	DuG	0.49129	0.5725	0.27218	degree	1
rephetio-v2.0_perm-3	DuG	0.49056	0.57334	0.27187	degree	1
rephetio-v2.0_perm-4	DuG	0.48683	0.57422	0.27242	degree	1
rephetio-v2.0_perm-5	DuG	0.49059	0.57353	0.27239	degree	1
rephetio-v2.0	CbG<rG<rGaD	0.84662	0.63605	0.3358	dwpc	0
rephetio-v2.0_perm-1	CbG<rG<rGaD	0.76474	0.57373	0.14704	dwpc	1
rephetio-v2.0_perm-2	CbG<rG<rGaD	0.77613	0.55581	0.13604	dwpc	1
rephetio-v2.0_perm-3	CbG<rG<rGaD	0.77226	0.56903	0.14665	dwpc	1
rephetio-v2.0_perm-4	CbG<rG<rGaD	0.75281	0.563	0.14643	dwpc	1
rephetio-v2.0_perm-5	CbG<rG<rGaD	0.75029	0.56728	0.1373	dwpc	1
rephetio-v2.0	CbG<rG<rGdD	0.38146	0.58014	0.27006	dwpc	0
rephetio-v2.0_perm-1	CbG<rG<rGdD	0.34061	0.55348	0.1256	dwpc	1
rephetio-v2.0_perm-2	CbG<rG<rGdD	0.34894	0.5511	0.12547	dwpc	1
rephetio-v2.0_perm-3	CbG<rG<rGdD	0.34843	0.55338	0.12991	dwpc	1
rephetio-v2.0_perm-4	CbG<rG<rGdD	0.33476	0.54387	0.12231	dwpc	1
rephetio-v2.0_perm-5	CbG<rG<rGdD	0.3474	0.54584	0.12202	dwpc	1
rephetio-v2.0	CbG<rG<rGuD	0.38384	0.58155	0.27677	dwpc	0
rephetio-v2.0_perm-1	CbG<rG<rGuD	0.35774	0.56417	0.12881	dwpc	1
rephetio-v2.0_perm-2	CbG<rG<rGuD	0.3578	0.5656	0.13038	dwpc	1
rephetio-v2.0_perm-3	CbG<rG<rGuD	0.35638	0.56543	0.13031	dwpc	1
rephetio-v2.0_perm-4	CbG<rG<rGuD	0.33034	0.54801	0.12482	dwpc	1
rephetio-v2.0_perm-5	CbG<rG<rGuD	0.34099	0.54994	0.12485	dwpc	1
rephetio-v2.0	CbG<rGaD	0.47205	0.60329	0.31343	dwpc	0
rephetio-v2.0_perm-1	CbG<rGaD	0.44982	0.57389	0.14151	dwpc	1
rephetio-v2.0_perm-2	CbG<rGaD	0.41205	0.55202	0.12985	dwpc	1
rephetio-v2.0_perm-3	CbG<rGaD	0.41488	0.5714	0.14333	dwpc	1
rephetio-v2.0_perm-4	CbG<rGaD	0.42019	0.56401	0.14054	dwpc	1
rephetio-v2.0_perm-5	CbG<rGaD	0.43697	0.56833	0.13387	dwpc	1
rephetio-v2.0	CbG<rGaDrD	0.63073	0.54814	0.23941	dwpc	0
rephetio-v2.0_perm-1	CbG<rGaDrD	0.56288	0.49521	0.10347	dwpc	1
rephetio-v2.0_perm-2	CbG<rGaDrD	0.56054	0.49931	0.10542	dwpc	1
rephetio-v2.0_perm-3	CbG<rGaDrD	0.56127	0.5385	0.11955	dwpc	1
rephetio-v2.0_perm-4	CbG<rGaDrD	0.54464	0.5044	0.10729	dwpc	1
rephetio-v2.0_perm-5	CbG<rGaDrD	0.56118	0.52134	0.10938	dwpc	1
rephetio-v2.0	CbG<rGbCpD	0.13351	0.56346	0.29507	dwpc	0
rephetio-v2.0_perm-1	CbG<rGbCpD	0.14847	0.53495	0.13598	dwpc	1
rephetio-v2.0_perm-2	CbG<rGbCpD	0.12536	0.52961	0.13287	dwpc	1
rephetio-v2.0_perm-3	CbG<rGbCpD	0.13517	0.54382	0.14249	dwpc	1
rephetio-v2.0_perm-4	CbG<rGbCpD	0.13669	0.53066	0.13213	dwpc	1
rephetio-v2.0_perm-5	CbG<rGbCpD	0.13277	0.52263	0.12686	dwpc	1
rephetio-v2.0	CbG<rGbCtD	0.38199	0.60579	0.31702	dwpc	0
rephetio-v2.0_perm-1	CbG<rGbCtD	0.34104	0.58719	0.14817	dwpc	1
rephetio-v2.0_perm-2	CbG<rGbCtD	0.29783	0.56	0.13984	dwpc	1
rephetio-v2.0_perm-3	CbG<rGbCtD	0.32515	0.58253	0.14786	dwpc	1
rephetio-v2.0_perm-4	CbG<rGbCtD	0.31895	0.56635	0.1382	dwpc	1
rephetio-v2.0_perm-5	CbG<rGbCtD	0.32444	0.5669	0.13833	dwpc	1
rephetio-v2.0	CbG<rGcGaD	0.56742	0.6131	0.30523	dwpc	0
rephetio-v2.0_perm-1	CbG<rGcGaD	0.51806	0.57018	0.14414	dwpc	1
rephetio-v2.0_perm-2	CbG<rGcGaD	0.47173	0.55264	0.13074	dwpc	1
rephetio-v2.0_perm-3	CbG<rGcGaD	0.46827	0.57277	0.14501	dwpc	1
rephetio-v2.0_perm-4	CbG<rGcGaD	0.45365	0.56766	0.14014	dwpc	1
rephetio-v2.0_perm-5	CbG<rGcGaD	0.48374	0.56597	0.13656	dwpc	1
rephetio-v2.0	CbG<rGcGdD	0.28185	0.56199	0.2509	dwpc	0
rephetio-v2.0_perm-1	CbG<rGcGdD	0.26138	0.53855	0.12242	dwpc	1
rephetio-v2.0_perm-2	CbG<rGcGdD	0.24543	0.53606	0.12328	dwpc	1
rephetio-v2.0_perm-3	CbG<rGcGdD	0.24208	0.54097	0.12983	dwpc	1
rephetio-v2.0_perm-4	CbG<rGcGdD	0.23836	0.52849	0.12249	dwpc	1
rephetio-v2.0_perm-5	CbG<rGcGdD	0.24629	0.52731	0.11993	dwpc	1
rephetio-v2.0	CbG<rGcGuD	0.27364	0.56228	0.26144	dwpc	0
rephetio-v2.0_perm-1	CbG<rGcGuD	0.26467	0.54231	0.12781	dwpc	1
rephetio-v2.0_perm-2	CbG<rGcGuD	0.23901	0.53755	0.12623	dwpc	1
rephetio-v2.0_perm-3	CbG<rGcGuD	0.23314	0.55413	0.13358	dwpc	1
rephetio-v2.0_perm-4	CbG<rGcGuD	0.23836	0.54527	0.13019	dwpc	1
rephetio-v2.0_perm-5	CbG<rGcGuD	0.24116	0.53441	0.12297	dwpc	1
rephetio-v2.0	CbG<rGdAlD	0.72079	0.5777	0.26234	dwpc	0
rephetio-v2.0_perm-1	CbG<rGdAlD	0.7409	0.54053	0.11721	dwpc	1
rephetio-v2.0_perm-2	CbG<rGdAlD	0.72087	0.52886	0.11799	dwpc	1
rephetio-v2.0_perm-3	CbG<rGdAlD	0.72597	0.52522	0.1215	dwpc	1
rephetio-v2.0_perm-4	CbG<rGdAlD	0.72832	0.50606	0.11026	dwpc	1
rephetio-v2.0_perm-5	CbG<rGdAlD	0.73175	0.52494	0.11231	dwpc	1
rephetio-v2.0	CbG<rGdCpD	0.18119	0.56342	0.28935	dwpc	0
rephetio-v2.0_perm-1	CbG<rGdCpD	0.17587	0.54735	0.13821	dwpc	1
rephetio-v2.0_perm-2	CbG<rGdCpD	0.12436	0.52442	0.1337	dwpc	1
rephetio-v2.0_perm-3	CbG<rGdCpD	0.14312	0.54459	0.14327	dwpc	1
rephetio-v2.0_perm-4	CbG<rGdCpD	0.16361	0.54843	0.13945	dwpc	1
rephetio-v2.0_perm-5	CbG<rGdCpD	0.14361	0.52751	0.13067	dwpc	1
rephetio-v2.0	CbG<rGdCtD	0.60556	0.61676	0.34253	dwpc	0
rephetio-v2.0_perm-1	CbG<rGdCtD	0.57773	0.59182	0.15307	dwpc	1
rephetio-v2.0_perm-2	CbG<rGdCtD	0.56154	0.57382	0.14052	dwpc	1
rephetio-v2.0_perm-3	CbG<rGdCtD	0.57447	0.58059	0.14667	dwpc	1
rephetio-v2.0_perm-4	CbG<rGdCtD	0.55931	0.57574	0.1406	dwpc	1
rephetio-v2.0_perm-5	CbG<rGdCtD	0.57373	0.59443	0.14738	dwpc	1
rephetio-v2.0	CbG<rGdD	0.21033	0.55498	0.26406	dwpc	0
rephetio-v2.0_perm-1	CbG<rGdD	0.19143	0.53193	0.12492	dwpc	1
rephetio-v2.0_perm-2	CbG<rGdD	0.17461	0.52322	0.12145	dwpc	1
rephetio-v2.0_perm-3	CbG<rGdD	0.17748	0.53508	0.12975	dwpc	1
rephetio-v2.0_perm-4	CbG<rGdD	0.17671	0.52112	0.11891	dwpc	1
rephetio-v2.0_perm-5	CbG<rGdD	0.18383	0.51555	0.11565	dwpc	1
rephetio-v2.0	CbG<rGdDrD	0.44397	0.53347	0.22359	dwpc	0
rephetio-v2.0_perm-1	CbG<rGdDrD	0.38501	0.49414	0.1032	dwpc	1
rephetio-v2.0_perm-2	CbG<rGdDrD	0.39792	0.48658	0.1036	dwpc	1
rephetio-v2.0_perm-3	CbG<rGdDrD	0.37896	0.54496	0.12945	dwpc	1
rephetio-v2.0_perm-4	CbG<rGdDrD	0.36623	0.49933	0.10663	dwpc	1
rephetio-v2.0_perm-5	CbG<rGdDrD	0.39447	0.48535	0.10099	dwpc	1
rephetio-v2.0	CbG<rGeAlD	0.8755	0.59161	0.2665	dwpc	0
rephetio-v2.0_perm-1	CbG<rGeAlD	0.79872	0.53515	0.11644	dwpc	1
rephetio-v2.0_perm-2	CbG<rGeAlD	0.81853	0.51884	0.115	dwpc	1
rephetio-v2.0_perm-3	CbG<rGeAlD	0.81783	0.53967	0.12133	dwpc	1
rephetio-v2.0_perm-4	CbG<rGeAlD	0.8317	0.53376	0.11711	dwpc	1
rephetio-v2.0_perm-5	CbG<rGeAlD	0.8089	0.52765	0.11296	dwpc	1
rephetio-v2.0	CbG<rGiGaD	0.8106	0.62947	0.33395	dwpc	0
rephetio-v2.0_perm-1	CbG<rGiGaD	0.75703	0.57251	0.14615	dwpc	1
rephetio-v2.0_perm-2	CbG<rGiGaD	0.75685	0.5553	0.13514	dwpc	1
rephetio-v2.0_perm-3	CbG<rGiGaD	0.77353	0.56282	0.14336	dwpc	1
rephetio-v2.0_perm-4	CbG<rGiGaD	0.75281	0.56504	0.14549	dwpc	1
rephetio-v2.0_perm-5	CbG<rGiGaD	0.74273	0.56607	0.13574	dwpc	1
rephetio-v2.0	CbG<rGiGdD	0.37377	0.56644	0.26432	dwpc	0
rephetio-v2.0_perm-1	CbG<rGiGdD	0.3389	0.54557	0.12307	dwpc	1
rephetio-v2.0_perm-2	CbG<rGiGdD	0.33495	0.54775	0.12514	dwpc	1
rephetio-v2.0_perm-3	CbG<rGiGdD	0.33835	0.54887	0.12658	dwpc	1
rephetio-v2.0_perm-4	CbG<rGiGdD	0.33134	0.54797	0.12373	dwpc	1
rephetio-v2.0_perm-5	CbG<rGiGdD	0.3427	0.55054	0.12429	dwpc	1
rephetio-v2.0	CbG<rGiGuD	0.36795	0.5836	0.2826	dwpc	0
rephetio-v2.0_perm-1	CbG<rGiGuD	0.34447	0.55441	0.12554	dwpc	1
rephetio-v2.0_perm-2	CbG<rGiGuD	0.33852	0.55754	0.12862	dwpc	1
rephetio-v2.0_perm-3	CbG<rGiGuD	0.34673	0.55555	0.12739	dwpc	1
rephetio-v2.0_perm-4	CbG<rGiGuD	0.33248	0.55338	0.12793	dwpc	1
rephetio-v2.0_perm-5	CbG<rGiGuD	0.34184	0.55255	0.12554	dwpc	1
rephetio-v2.0	CbG<rGr>GaD	0.85113	0.63992	0.34235	dwpc	0
rephetio-v2.0_perm-1	CbG<rGr>GaD	0.80286	0.5724	0.1467	dwpc	1
rephetio-v2.0_perm-2	CbG<rGr>GaD	0.82224	0.55963	0.13757	dwpc	1
rephetio-v2.0_perm-3	CbG<rGr>GaD	0.81357	0.56481	0.14232	dwpc	1
rephetio-v2.0_perm-4	CbG<rGr>GaD	0.80891	0.57291	0.14796	dwpc	1
rephetio-v2.0_perm-5	CbG<rGr>GaD	0.78708	0.57592	0.14119	dwpc	1
rephetio-v2.0	CbG<rGr>GdD	0.38252	0.57304	0.26317	dwpc	0
rephetio-v2.0_perm-1	CbG<rGr>GdD	0.3586	0.55635	0.12678	dwpc	1
rephetio-v2.0_perm-2	CbG<rGr>GdD	0.37807	0.55103	0.12421	dwpc	1
rephetio-v2.0_perm-3	CbG<rGr>GdD	0.3649	0.55665	0.12858	dwpc	1
rephetio-v2.0_perm-4	CbG<rGr>GdD	0.36779	0.55218	0.12405	dwpc	1
rephetio-v2.0_perm-5	CbG<rGr>GdD	0.36922	0.5532	0.12414	dwpc	1
rephetio-v2.0	CbG<rGr>GuD	0.39815	0.59079	0.29145	dwpc	0
rephetio-v2.0_perm-1	CbG<rGr>GuD	0.3783	0.56665	0.12811	dwpc	1
rephetio-v2.0_perm-2	CbG<rGr>GuD	0.38407	0.56489	0.13008	dwpc	1
rephetio-v2.0_perm-3	CbG<rGr>GuD	0.37541	0.56482	0.13002	dwpc	1
rephetio-v2.0_perm-4	CbG<rGr>GuD	0.37463	0.56109	0.12988	dwpc	1
rephetio-v2.0_perm-5	CbG<rGr>GuD	0.37978	0.56128	0.12789	dwpc	1
rephetio-v2.0	CbG<rGuAlD	0.71894	0.57879	0.26767	dwpc	0
rephetio-v2.0_perm-1	CbG<rGuAlD	0.73419	0.54064	0.11791	dwpc	1
rephetio-v2.0_perm-2	CbG<rGuAlD	0.71288	0.52904	0.1183	dwpc	1
rephetio-v2.0_perm-3	CbG<rGuAlD	0.73861	0.52989	0.12146	dwpc	1
rephetio-v2.0_perm-4	CbG<rGuAlD	0.74697	0.50987	0.11051	dwpc	1
rephetio-v2.0_perm-5	CbG<rGuAlD	0.73388	0.52381	0.11204	dwpc	1
rephetio-v2.0	CbG<rGuCpD	0.1645	0.5545	0.28156	dwpc	0
rephetio-v2.0_perm-1	CbG<rGuCpD	0.17002	0.5451	0.13509	dwpc	1
rephetio-v2.0_perm-2	CbG<rGuCpD	0.12122	0.52592	0.13429	dwpc	1
rephetio-v2.0_perm-3	CbG<rGuCpD	0.13162	0.52982	0.13211	dwpc	1
rephetio-v2.0_perm-4	CbG<rGuCpD	0.13499	0.53201	0.13235	dwpc	1
rephetio-v2.0_perm-5	CbG<rGuCpD	0.13548	0.51469	0.11958	dwpc	1
rephetio-v2.0	CbG<rGuCtD	0.58834	0.6419	0.34785	dwpc	0
rephetio-v2.0_perm-1	CbG<rGuCtD	0.55446	0.59826	0.1545	dwpc	1
rephetio-v2.0_perm-2	CbG<rGuCtD	0.60166	0.58167	0.14436	dwpc	1
rephetio-v2.0_perm-3	CbG<rGuCtD	0.57106	0.58182	0.14276	dwpc	1
rephetio-v2.0_perm-4	CbG<rGuCtD	0.5482	0.59236	0.14855	dwpc	1
rephetio-v2.0_perm-5	CbG<rGuCtD	0.54464	0.59254	0.14988	dwpc	1
rephetio-v2.0	CbG<rGuD	0.21404	0.55144	0.27048	dwpc	0
rephetio-v2.0_perm-1	CbG<rGuD	0.20343	0.5294	0.12258	dwpc	1
rephetio-v2.0_perm-2	CbG<rGuD	0.18033	0.52208	0.12031	dwpc	1
rephetio-v2.0_perm-3	CbG<rGuD	0.18614	0.53198	0.12548	dwpc	1
rephetio-v2.0_perm-4	CbG<rGuD	0.18439	0.53094	0.12802	dwpc	1
rephetio-v2.0_perm-5	CbG<rGuD	0.19139	0.5242	0.12021	dwpc	1
rephetio-v2.0	CbG<rGuDrD	0.45536	0.5356	0.23139	dwpc	0
rephetio-v2.0_perm-1	CbG<rGuDrD	0.40371	0.49085	0.1039	dwpc	1
rephetio-v2.0_perm-2	CbG<rGuDrD	0.39406	0.49317	0.1061	dwpc	1
rephetio-v2.0_perm-3	CbG<rGuDrD	0.39372	0.5522	0.13245	dwpc	1
rephetio-v2.0_perm-4	CbG<rGuDrD	0.38402	0.50173	0.10723	dwpc	1
rephetio-v2.0_perm-5	CbG<rGuDrD	0.41329	0.48226	0.10104	dwpc	1
rephetio-v2.0	CbGaD	0.32238	0.71284	0.47721	dwpc	0
rephetio-v2.0_perm-1	CbGaD	0.29864	0.56394	0.13521	dwpc	1
rephetio-v2.0_perm-2	CbGaD	0.30882	0.56061	0.13388	dwpc	1
rephetio-v2.0_perm-3	CbGaD	0.29221	0.56617	0.1377	dwpc	1
rephetio-v2.0_perm-4	CbGaD	0.305	0.57428	0.14146	dwpc	1
rephetio-v2.0_perm-5	CbGaD	0.31389	0.5727	0.13846	dwpc	1
rephetio-v2.0	CbGaDaGaD	0.97722	0.69353	0.37836	dwpc	0
rephetio-v2.0_perm-1	CbGaDaGaD	0.96545	0.61224	0.16453	dwpc	1
rephetio-v2.0_perm-2	CbGaDaGaD	0.97387	0.61485	0.16607	dwpc	1
rephetio-v2.0_perm-3	CbGaDaGaD	0.96351	0.61689	0.16229	dwpc	1
rephetio-v2.0_perm-4	CbGaDaGaD	0.97223	0.62031	0.16466	dwpc	1
rephetio-v2.0_perm-5	CbGaDaGaD	0.97262	0.62953	0.16778	dwpc	1
rephetio-v2.0	CbGaDaGdD	0.44132	0.57303	0.26769	dwpc	0
rephetio-v2.0_perm-1	CbGaDaGdD	0.40771	0.56354	0.12725	dwpc	1
rephetio-v2.0_perm-2	CbGaDaGdD	0.43047	0.56	0.12703	dwpc	1
rephetio-v2.0_perm-3	CbGaDaGdD	0.41843	0.56155	0.12806	dwpc	1
rephetio-v2.0_perm-4	CbGaDaGdD	0.4377	0.56068	0.12851	dwpc	1
rephetio-v2.0_perm-5	CbGaDaGdD	0.43868	0.5574	0.12326	dwpc	1
rephetio-v2.0	CbGaDaGuD	0.44106	0.58338	0.26717	dwpc	0
rephetio-v2.0_perm-1	CbGaDaGuD	0.42355	0.56761	0.12599	dwpc	1
rephetio-v2.0_perm-2	CbGaDaGuD	0.44989	0.57079	0.13065	dwpc	1
rephetio-v2.0_perm-3	CbGaDaGuD	0.43234	0.57133	0.12954	dwpc	1
rephetio-v2.0_perm-4	CbGaDaGuD	0.43657	0.57191	0.13146	dwpc	1
rephetio-v2.0_perm-5	CbGaDaGuD	0.44566	0.56965	0.12688	dwpc	1
rephetio-v2.0	CbGaDdGaD	0.90755	0.65824	0.32648	dwpc	0
rephetio-v2.0_perm-1	CbGaDdGaD	0.90478	0.61406	0.16362	dwpc	1
rephetio-v2.0_perm-2	CbGaDdGaD	0.92147	0.60924	0.16901	dwpc	1
rephetio-v2.0_perm-3	CbGaDdGaD	0.90246	0.6101	0.16172	dwpc	1
rephetio-v2.0_perm-4	CbGaDdGaD	0.90702	0.61471	0.16711	dwpc	1
rephetio-v2.0_perm-5	CbGaDdGaD	0.9247	0.62627	0.17137	dwpc	1
rephetio-v2.0	CbGaDdGdD	0.4151	0.57593	0.25884	dwpc	0
rephetio-v2.0_perm-1	CbGaDdGdD	0.4147	0.56037	0.12462	dwpc	1
rephetio-v2.0_perm-2	CbGaDdGdD	0.42376	0.56196	0.12982	dwpc	1
rephetio-v2.0_perm-3	CbGaDdGdD	0.42269	0.56643	0.13163	dwpc	1
rephetio-v2.0_perm-4	CbGaDdGdD	0.4162	0.5636	0.12838	dwpc	1
rephetio-v2.0_perm-5	CbGaDdGdD	0.43126	0.56072	0.12536	dwpc	1
rephetio-v2.0	CbGaDdGuD	0.41086	0.56923	0.24577	dwpc	0
rephetio-v2.0_perm-1	CbGaDdGuD	0.4257	0.58232	0.13231	dwpc	1
rephetio-v2.0_perm-2	CbGaDdGuD	0.42262	0.56414	0.12978	dwpc	1
rephetio-v2.0_perm-3	CbGaDdGuD	0.4146	0.56986	0.1313	dwpc	1
rephetio-v2.0_perm-4	CbGaDdGuD	0.4031	0.56604	0.13193	dwpc	1
rephetio-v2.0_perm-5	CbGaDdGuD	0.419	0.56149	0.1293	dwpc	1
rephetio-v2.0	CbGaDlAlD	0.95709	0.63947	0.30429	dwpc	0
rephetio-v2.0_perm-1	CbGaDlAlD	0.95032	0.55288	0.1212	dwpc	1
rephetio-v2.0_perm-2	CbGaDlAlD	0.96159	0.55893	0.13138	dwpc	1
rephetio-v2.0_perm-3	CbGaDlAlD	0.95045	0.55879	0.12514	dwpc	1
rephetio-v2.0_perm-4	CbGaDlAlD	0.95671	0.54984	0.12287	dwpc	1
rephetio-v2.0_perm-5	CbGaDlAlD	0.95693	0.57054	0.1301	dwpc	1
rephetio-v2.0	CbGaDpCpD	0.26993	0.57613	0.27782	dwpc	0
rephetio-v2.0_perm-1	CbGaDpCpD	0.32134	0.5793	0.14934	dwpc	1
rephetio-v2.0_perm-2	CbGaDpCpD	0.32267	0.5648	0.14552	dwpc	1
rephetio-v2.0_perm-3	CbGaDpCpD	0.30981	0.569	0.13957	dwpc	1
rephetio-v2.0_perm-4	CbGaDpCpD	0.28207	0.57363	0.14057	dwpc	1
rephetio-v2.0_perm-5	CbGaDpCpD	0.32102	0.57815	0.1509	dwpc	1
rephetio-v2.0	CbGaDpCtD	0.35232	0.62496	0.29019	dwpc	0
rephetio-v2.0_perm-1	CbGaDpCtD	0.45981	0.58249	0.14521	dwpc	1
rephetio-v2.0_perm-2	CbGaDpCtD	0.44746	0.63266	0.16409	dwpc	1
rephetio-v2.0_perm-3	CbGaDpCtD	0.46812	0.60005	0.14633	dwpc	1
rephetio-v2.0_perm-4	CbGaDpCtD	0.47031	0.59021	0.13857	dwpc	1
rephetio-v2.0_perm-5	CbGaDpCtD	0.46435	0.62561	0.16193	dwpc	1
rephetio-v2.0	CbGaDpSpD	0.95974	0.62883	0.30491	dwpc	0
rephetio-v2.0_perm-1	CbGaDpSpD	0.94632	0.54909	0.11853	dwpc	1
rephetio-v2.0_perm-2	CbGaDpSpD	0.95674	0.54712	0.12354	dwpc	1
rephetio-v2.0_perm-3	CbGaDpSpD	0.95144	0.54352	0.11811	dwpc	1
rephetio-v2.0_perm-4	CbGaDpSpD	0.95273	0.54298	0.11897	dwpc	1
rephetio-v2.0_perm-5	CbGaDpSpD	0.95636	0.56549	0.12872	dwpc	1
rephetio-v2.0	CbGaDrD	0.57536	0.63885	0.30797	dwpc	0
rephetio-v2.0_perm-1	CbGaDrD	0.55103	0.48539	0.10284	dwpc	1
rephetio-v2.0_perm-2	CbGaDrD	0.59537	0.51033	0.1115	dwpc	1
rephetio-v2.0_perm-3	CbGaDrD	0.58072	0.54326	0.12168	dwpc	1
rephetio-v2.0_perm-4	CbGaDrD	0.59533	0.4872	0.10461	dwpc	1
rephetio-v2.0_perm-5	CbGaDrD	0.56589	0.53039	0.11745	dwpc	1
rephetio-v2.0	CbGaDrDrD	0.8045	0.60011	0.27936	dwpc	0
rephetio-v2.0_perm-1	CbGaDrDrD	0.89308	0.51679	0.10775	dwpc	1
rephetio-v2.0_perm-2	CbGaDrDrD	0.89435	0.51068	0.11173	dwpc	1
rephetio-v2.0_perm-3	CbGaDrDrD	0.85943	0.49173	0.10545	dwpc	1
rephetio-v2.0_perm-4	CbGaDrDrD	0.89648	0.52665	0.11537	dwpc	1
rephetio-v2.0_perm-5	CbGaDrDrD	0.89789	0.51324	0.10826	dwpc	1
rephetio-v2.0	CbGaDtCpD	0.18993	0.5617	0.27627	dwpc	0
rephetio-v2.0_perm-1	CbGaDtCpD	0.20714	0.55939	0.14083	dwpc	1
rephetio-v2.0_perm-2	CbGaDtCpD	0.23715	0.53833	0.12788	dwpc	1
rephetio-v2.0_perm-3	CbGaDtCpD	0.20105	0.55064	0.13773	dwpc	1
rephetio-v2.0_perm-4	CbGaDtCpD	0.20547	0.54789	0.13516	dwpc	1
rephetio-v2.0_perm-5	CbGaDtCpD	0.24686	0.53136	0.12488	dwpc	1
rephetio-v2.0	CbGaDtCtD	0.73695	0.69615	0.38678	dwpc	0
rephetio-v2.0_perm-1	CbGaDtCtD	0.8237	0.63333	0.16786	dwpc	1
rephetio-v2.0_perm-2	CbGaDtCtD	0.86993	0.62633	0.16889	dwpc	1
rephetio-v2.0_perm-3	CbGaDtCtD	0.84637	0.6255	0.16992	dwpc	1
